2024-05-23 19:34:46,083 INFO    StreamThr :2714980 [internal.py:wandb_internal():85] W&B internal server running at pid: 2714980, started at: 2024-05-23 19:34:46.082845
2024-05-23 19:34:46,084 DEBUG   HandlerThread:2714980 [handler.py:handle_request():158] handle_request: status
2024-05-23 19:34:46,086 INFO    WriterThread:2714980 [datastore.py:open_for_write():87] open: /ephemeral/users/mlutz/sim/sim/mjx_gym/wandb/run-20240523_193446-yvamfl6n/run-yvamfl6n.wandb
2024-05-23 19:34:46,086 DEBUG   SenderThread:2714980 [sender.py:send():378] send: header
2024-05-23 19:34:46,095 DEBUG   SenderThread:2714980 [sender.py:send():378] send: run
2024-05-23 19:34:46,266 INFO    SenderThread:2714980 [dir_watcher.py:__init__():211] watching files in: /ephemeral/users/mlutz/sim/sim/mjx_gym/wandb/run-20240523_193446-yvamfl6n/files
2024-05-23 19:34:46,266 INFO    SenderThread:2714980 [sender.py:_start_run_threads():1123] run started: yvamfl6n with start time 1716492886.082816
2024-05-23 19:34:46,272 DEBUG   HandlerThread:2714980 [handler.py:handle_request():158] handle_request: check_version
2024-05-23 19:34:46,272 DEBUG   SenderThread:2714980 [sender.py:send_request():405] send_request: check_version
2024-05-23 19:34:46,339 DEBUG   HandlerThread:2714980 [handler.py:handle_request():158] handle_request: run_start
2024-05-23 19:34:46,393 DEBUG   HandlerThread:2714980 [system_info.py:__init__():26] System info init
2024-05-23 19:34:46,393 DEBUG   HandlerThread:2714980 [system_info.py:__init__():41] System info init done
2024-05-23 19:34:46,393 INFO    HandlerThread:2714980 [system_monitor.py:start():194] Starting system monitor
2024-05-23 19:34:46,393 INFO    SystemMonitor:2714980 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-23 19:34:46,393 INFO    HandlerThread:2714980 [system_monitor.py:probe():214] Collecting system info
2024-05-23 19:34:46,394 INFO    SystemMonitor:2714980 [interfaces.py:start():188] Started cpu monitoring
2024-05-23 19:34:46,394 INFO    SystemMonitor:2714980 [interfaces.py:start():188] Started disk monitoring
2024-05-23 19:34:46,395 INFO    SystemMonitor:2714980 [interfaces.py:start():188] Started gpu monitoring
2024-05-23 19:34:46,395 INFO    SystemMonitor:2714980 [interfaces.py:start():188] Started memory monitoring
2024-05-23 19:34:46,395 INFO    SystemMonitor:2714980 [interfaces.py:start():188] Started network monitoring
2024-05-23 19:34:46,505 DEBUG   HandlerThread:2714980 [system_info.py:probe():150] Probing system
2024-05-23 19:34:46,509 DEBUG   HandlerThread:2714980 [system_info.py:_probe_git():135] Probing git
2024-05-23 19:34:46,519 DEBUG   HandlerThread:2714980 [system_info.py:_probe_git():143] Probing git done
2024-05-23 19:34:46,520 DEBUG   HandlerThread:2714980 [system_info.py:probe():198] Probing system done
